City,Date,Precipitation Sum,Rain Sum,Precipitation Hours
London,1971-10-26,0.0,0.0,0.0
London,1971-10-27,0.0,0.0,0.0
London,1971-10-28,0.0,0.0,0.0
London,1971-10-29,0.0,0.0,0.0
London,1971-10-30,0.2,0.2,2.0
London,1971-10-31,0.0,0.0,0.0
London,1971-11-01,0.0,0.0,0.0
London,1971-11-02,0.0,0.0,0.0
London,1971-11-03,0.0,0.0,0.0
London,1971-11-04,0.0,0.0,0.0
London,1971-11-05,4.4,4.4,7.0
London,1971-11-06,0.0,0.0,0.0
London,1971-11-07,6.0,6.0,8.0
London,1971-11-08,1.3,1.3,5.0
London,1971-11-09,0.0,0.0,0.0
London,1971-11-10,0.0,0.0,0.0
London,1971-11-11,0.0,0.0,0.0
London,1971-11-12,0.0,0.0,0.0
London,1971-11-13,0.5,0.5,4.0
London,1971-11-14,0.0,0.0,0.0
London,1971-11-15,0.0,0.0,0.0
London,1971-11-16,0.0,0.0,0.0
London,1971-11-17,0.0,0.0,0.0
London,1971-11-18,10.7,10.7,18.0
London,1971-11-19,0.0,0.0,0.0
London,1971-11-20,12.3,11.5,7.0
London,1971-11-21,7.2,7.2,13.0
London,1971-11-22,0.0,0.0,0.0
London,1971-11-23,2.8,0.2,10.0
London,1971-11-24,0.2,0.2,2.0
London,1971-11-25,0.1,0.1,1.0
London,1971-11-26,2.5,2.5,11.0
London,1971-11-27,4.0,4.0,12.0
London,1971-11-28,3.8,3.8,11.0
London,1971-11-29,0.0,0.0,0.0
London,1971-11-30,0.0,0.0,0.0
London,1971-12-01,0.0,0.0,0.0
London,1971-12-02,1.0,1.0,7.0
London,1971-12-03,0.0,0.0,0.0
London,1971-12-04,0.0,0.0,0.0
London,1971-12-05,0.0,0.0,0.0
London,1971-12-06,0.0,0.0,0.0
London,1971-12-07,0.0,0.0,0.0
London,1971-12-08,0.4,0.4,4.0
London,1971-12-09,0.1,0.1,1.0
London,1971-12-10,0.0,0.0,0.0
London,1971-12-11,0.0,0.0,0.0
London,1971-12-12,0.0,0.0,0.0
London,1971-12-13,0.0,0.0,0.0
London,1971-12-14,0.0,0.0,0.0
London,1971-12-15,0.0,0.0,0.0
London,1971-12-16,0.1,0.1,1.0
London,1971-12-17,0.0,0.0,0.0
London,1971-12-18,0.0,0.0,0.0
London,1971-12-19,9.2,9.2,13.0
London,1971-12-20,0.0,0.0,0.0
London,1971-12-21,0.1,0.1,1.0
London,1971-12-22,2.9,2.9,15.0
London,1971-12-23,1.4,1.4,7.0
London,1971-12-24,0.0,0.0,0.0
London,1971-12-25,0.0,0.0,0.0
London,1971-12-26,0.0,0.0,0.0
London,1971-12-27,0.8,0.8,2.0
London,1971-12-28,0.0,0.0,0.0
London,1971-12-29,0.4,0.3,4.0
London,1971-12-30,1.7,1.1,11.0
London,1971-12-31,0.0,0.0,0.0
London,1972-01-01,0.1,0.1,1.0
London,1972-01-02,3.2,3.2,22.0
London,1972-01-03,0.1,0.1,1.0
London,1972-01-04,1.8,1.8,15.0
London,1972-01-05,0.9,0.9,9.0
London,1972-01-06,0.0,0.0,0.0
London,1972-01-07,7.9,2.8,17.0
London,1972-01-08,1.2,1.2,10.0
London,1972-01-09,0.1,0.1,1.0
London,1972-01-10,1.2,1.2,5.0
London,1972-01-11,11.4,11.4,17.0
London,1972-01-12,0.1,0.1,1.0
London,1972-01-13,5.2,5.2,20.0
London,1972-01-14,0.0,0.0,0.0
London,1972-01-15,2.2,2.2,10.0
London,1972-01-16,4.9,4.9,11.0
London,1972-01-17,1.9,1.9,13.0
London,1972-01-18,1.6,1.0,10.0
London,1972-01-19,2.4,2.4,8.0
London,1972-01-20,0.0,0.0,0.0
London,1972-01-21,0.0,0.0,0.0
London,1972-01-22,0.0,0.0,0.0
London,1972-01-23,0.0,0.0,0.0
London,1972-01-24,6.0,6.0,14.0
London,1972-01-25,0.6,0.6,3.0
London,1972-01-26,8.3,8.3,19.0
London,1972-01-27,9.6,8.0,16.0
London,1972-01-28,0.9,0.9,9.0
London,1972-01-29,1.2,0.1,12.0
London,1972-01-30,0.4,0.0,4.0
London,1972-01-31,0.1,0.0,1.0
London,1972-02-01,3.6,0.2,11.0
London,1972-02-02,7.9,7.9,10.0
London,1972-02-03,6.5,6.5,9.0
London,1972-02-04,0.0,0.0,0.0
London,1972-02-05,2.4,2.4,12.0
London,1972-02-06,6.8,6.8,9.0
London,1972-02-07,0.0,0.0,0.0
London,1972-02-08,1.7,1.7,5.0
London,1972-02-09,0.1,0.1,1.0
London,1972-02-10,4.1,4.1,7.0
London,1972-02-11,3.5,3.5,6.0
London,1972-02-12,1.9,1.9,9.0
London,1972-02-13,1.5,1.5,7.0
London,1972-02-14,0.0,0.0,0.0
London,1972-02-15,6.8,6.7,15.0
London,1972-02-16,4.0,4.0,12.0
London,1972-02-17,0.5,0.5,5.0
London,1972-02-18,11.0,10.8,22.0
London,1972-02-19,0.0,0.0,0.0
London,1972-02-20,3.4,3.1,15.0
London,1972-02-21,0.6,0.6,5.0
London,1972-02-22,0.7,0.7,7.0
London,1972-02-23,1.8,1.8,8.0
London,1972-02-24,0.1,0.1,1.0
London,1972-02-25,0.8,0.8,5.0
London,1972-02-26,0.7,0.7,4.0
London,1972-02-27,0.0,0.0,0.0
London,1972-02-28,0.2,0.2,2.0
London,1972-02-29,0.9,0.9,7.0
London,1972-03-01,3.0,3.0,13.0
London,1972-03-02,0.0,0.0,0.0
London,1972-03-03,7.2,7.2,17.0
London,1972-03-04,6.4,6.4,12.0
London,1972-03-05,17.3,15.2,19.0
London,1972-03-06,3.7,3.7,10.0
London,1972-03-07,13.1,13.1,24.0
London,1972-03-08,1.2,1.2,8.0
London,1972-03-09,0.7,0.7,6.0
London,1972-03-10,0.5,0.5,5.0
London,1972-03-11,4.4,2.5,10.0
London,1972-03-12,0.0,0.0,0.0
London,1972-03-13,0.1,0.1,1.0
London,1972-03-14,2.1,2.1,4.0
London,1972-03-15,1.4,1.4,7.0
London,1972-03-16,0.0,0.0,0.0
London,1972-03-17,0.0,0.0,0.0
London,1972-03-18,0.9,0.9,3.0
London,1972-03-19,0.1,0.1,1.0
London,1972-03-20,0.2,0.2,1.0
London,1972-03-21,0.0,0.0,0.0
London,1972-03-22,0.0,0.0,0.0
London,1972-03-23,0.0,0.0,0.0
London,1972-03-24,0.0,0.0,0.0
London,1972-03-25,0.2,0.2,2.0
London,1972-03-26,1.7,1.7,6.0
London,1972-03-27,4.2,4.2,12.0
London,1972-03-28,0.4,0.4,4.0
London,1972-03-29,0.1,0.1,1.0
London,1972-03-30,2.2,2.2,13.0
London,1972-03-31,3.4,3.4,10.0
London,1972-04-01,3.7,3.7,10.0
London,1972-04-02,0.0,0.0,0.0
London,1972-04-03,0.0,0.0,0.0
London,1972-04-04,4.2,4.2,12.0
London,1972-04-05,0.9,0.9,4.0
London,1972-04-06,2.8,2.8,6.0
London,1972-04-07,3.2,3.2,14.0
London,1972-04-08,3.9,3.9,9.0
London,1972-04-09,0.6,0.6,4.0
London,1972-04-10,7.6,7.6,13.0
London,1972-04-11,7.9,7.9,14.0
London,1972-04-12,1.0,1.0,6.0
London,1972-04-13,0.5,0.5,2.0
London,1972-04-14,4.5,4.5,8.0
London,1972-04-15,0.0,0.0,0.0
London,1972-04-16,0.0,0.0,0.0
London,1972-04-17,0.9,0.9,8.0
London,1972-04-18,2.5,2.5,11.0
London,1972-04-19,1.5,1.5,9.0
London,1972-04-20,0.8,0.8,5.0
London,1972-04-21,0.0,0.0,0.0
London,1972-04-22,0.4,0.4,4.0
London,1972-04-23,0.0,0.0,0.0
London,1972-04-24,0.0,0.0,0.0
London,1972-04-25,0.0,0.0,0.0
London,1972-04-26,0.6,0.6,6.0
London,1972-04-27,0.8,0.8,7.0
London,1972-04-28,0.3,0.3,3.0
London,1972-04-29,10.0,10.0,18.0
London,1972-04-30,0.9,0.9,7.0
London,1972-05-01,0.0,0.0,0.0
London,1972-05-02,0.6,0.6,5.0
London,1972-05-03,0.5,0.5,3.0
London,1972-05-04,0.6,0.6,6.0
London,1972-05-05,10.4,10.4,20.0
London,1972-05-06,3.4,3.4,11.0
London,1972-05-07,0.4,0.4,3.0
London,1972-05-08,5.5,5.5,9.0
London,1972-05-09,2.6,2.6,11.0
London,1972-05-10,6.5,6.5,15.0
London,1972-05-11,7.5,7.5,10.0
London,1972-05-12,2.8,2.8,11.0
London,1972-05-13,1.7,1.7,11.0
London,1972-05-14,0.7,0.7,5.0
London,1972-05-15,0.4,0.4,4.0
London,1972-05-16,2.3,2.3,12.0
London,1972-05-17,0.0,0.0,0.0
London,1972-05-18,2.4,2.4,9.0
London,1972-05-19,0.0,0.0,0.0
London,1972-05-20,5.1,5.1,7.0
London,1972-05-21,2.3,2.3,14.0
London,1972-05-22,3.1,3.1,14.0
London,1972-05-23,5.2,5.2,8.0
London,1972-05-24,1.3,1.3,8.0
London,1972-05-25,1.0,1.0,8.0
London,1972-05-26,1.6,1.6,9.0
London,1972-05-27,3.7,3.7,13.0
London,1972-05-28,0.3,0.3,1.0
London,1972-05-29,1.0,1.0,10.0
London,1972-05-30,1.3,1.3,6.0
London,1972-05-31,2.2,2.2,7.0
London,1972-06-01,1.4,1.4,10.0
London,1972-06-02,0.1,0.1,1.0
London,1972-06-03,2.8,2.8,11.0
London,1972-06-04,3.4,3.4,16.0
London,1972-06-05,1.1,1.1,5.0
London,1972-06-06,0.7,0.7,7.0
London,1972-06-07,3.1,3.1,13.0
London,1972-06-08,2.1,2.1,7.0
London,1972-06-09,5.8,5.8,14.0
London,1972-06-10,5.2,5.2,12.0
London,1972-06-11,1.8,1.8,11.0
London,1972-06-12,0.0,0.0,0.0
London,1972-06-13,0.4,0.4,3.0
London,1972-06-14,0.0,0.0,0.0
London,1972-06-15,0.7,0.7,5.0
London,1972-06-16,0.1,0.1,1.0
London,1972-06-17,0.0,0.0,0.0
London,1972-06-18,1.6,1.6,8.0
London,1972-06-19,1.5,1.5,8.0
London,1972-06-20,0.2,0.2,2.0
London,1972-06-21,0.1,0.1,1.0
London,1972-06-22,0.7,0.7,7.0
London,1972-06-23,0.3,0.3,3.0
London,1972-06-24,0.0,0.0,0.0
London,1972-06-25,0.0,0.0,0.0
London,1972-06-26,0.2,0.2,2.0
London,1972-06-27,1.7,1.7,10.0
London,1972-06-28,0.0,0.0,0.0
London,1972-06-29,0.5,0.5,4.0
London,1972-06-30,0.0,0.0,0.0
London,1972-07-01,1.5,1.5,13.0
London,1972-07-02,2.6,2.6,8.0
London,1972-07-03,1.4,1.4,7.0
London,1972-07-04,1.4,1.4,3.0
London,1972-07-05,0.7,0.7,7.0
London,1972-07-06,0.0,0.0,0.0
London,1972-07-07,1.4,1.4,4.0
London,1972-07-08,0.2,0.2,2.0
London,1972-07-09,0.0,0.0,0.0
London,1972-07-10,0.0,0.0,0.0
London,1972-07-11,0.0,0.0,0.0
London,1972-07-12,0.0,0.0,0.0
London,1972-07-13,0.0,0.0,0.0
London,1972-07-14,0.0,0.0,0.0
London,1972-07-15,0.0,0.0,0.0
London,1972-07-16,0.0,0.0,0.0
London,1972-07-17,0.0,0.0,0.0
London,1972-07-18,0.1,0.1,1.0
London,1972-07-19,0.0,0.0,0.0
London,1972-07-20,0.3,0.3,3.0
London,1972-07-21,3.1,3.1,12.0
London,1972-07-22,5.0,5.0,16.0
London,1972-07-23,3.1,3.1,9.0
London,1972-07-24,4.8,4.8,10.0
London,1972-07-25,1.6,1.6,10.0
London,1972-07-26,0.0,0.0,0.0
London,1972-07-27,0.0,0.0,0.0
London,1972-07-28,0.7,0.7,4.0
London,1972-07-29,0.3,0.3,3.0
London,1972-07-30,1.0,1.0,7.0
London,1972-07-31,10.7,10.7,19.0
London,1972-08-01,7.9,7.9,20.0
London,1972-08-02,1.6,1.6,11.0
London,1972-08-03,0.1,0.1,1.0
London,1972-08-04,0.4,0.4,4.0
London,1972-08-05,0.5,0.5,5.0
London,1972-08-06,7.0,7.0,9.0
London,1972-08-07,1.7,1.7,10.0
London,1972-08-08,2.8,2.8,9.0
London,1972-08-09,1.1,1.1,6.0
London,1972-08-10,0.0,0.0,0.0
London,1972-08-11,0.0,0.0,0.0
London,1972-08-12,3.2,3.2,7.0
London,1972-08-13,0.0,0.0,0.0
London,1972-08-14,0.1,0.1,1.0
London,1972-08-15,0.1,0.1,1.0
London,1972-08-16,0.0,0.0,0.0
London,1972-08-17,0.2,0.2,2.0
London,1972-08-18,0.5,0.5,4.0
London,1972-08-19,0.0,0.0,0.0
London,1972-08-20,0.4,0.4,4.0
London,1972-08-21,0.0,0.0,0.0
London,1972-08-22,0.2,0.2,2.0
London,1972-08-23,0.0,0.0,0.0
London,1972-08-24,0.0,0.0,0.0
London,1972-08-25,0.0,0.0,0.0
London,1972-08-26,0.1,0.1,1.0
London,1972-08-27,0.5,0.5,5.0
London,1972-08-28,2.3,2.3,9.0
London,1972-08-29,0.4,0.4,4.0
London,1972-08-30,0.0,0.0,0.0
London,1972-08-31,0.4,0.4,3.0
London,1972-09-01,0.4,0.4,3.0
London,1972-09-02,0.8,0.8,7.0
London,1972-09-03,0.1,0.1,1.0
London,1972-09-04,0.0,0.0,0.0
London,1972-09-05,0.0,0.0,0.0
London,1972-09-06,0.0,0.0,0.0
London,1972-09-07,0.1,0.1,1.0
London,1972-09-08,10.5,10.5,17.0
London,1972-09-09,9.9,9.9,12.0
London,1972-09-10,0.1,0.1,1.0
London,1972-09-11,0.2,0.2,2.0
London,1972-09-12,0.6,0.6,6.0
London,1972-09-13,4.9,4.9,13.0
London,1972-09-14,0.9,0.9,7.0
London,1972-09-15,0.2,0.2,2.0
London,1972-09-16,0.2,0.2,2.0
London,1972-09-17,0.9,0.9,6.0
London,1972-09-18,3.6,3.6,12.0
London,1972-09-19,2.9,2.9,17.0
London,1972-09-20,0.5,0.5,5.0
London,1972-09-21,0.0,0.0,0.0
London,1972-09-22,0.0,0.0,0.0
London,1972-09-23,0.0,0.0,0.0
London,1972-09-24,0.0,0.0,0.0
London,1972-09-25,0.0,0.0,0.0
London,1972-09-26,0.0,0.0,0.0
London,1972-09-27,0.1,0.1,1.0
London,1972-09-28,0.3,0.3,3.0
London,1972-09-29,0.0,0.0,0.0
London,1972-09-30,0.0,0.0,0.0
London,1972-10-01,0.0,0.0,0.0
London,1972-10-02,0.0,0.0,0.0
London,1972-10-03,0.0,0.0,0.0
London,1972-10-04,0.0,0.0,0.0
London,1972-10-05,0.0,0.0,0.0
London,1972-10-06,0.0,0.0,0.0
London,1972-10-07,0.0,0.0,0.0
London,1972-10-08,0.0,0.0,0.0
London,1972-10-09,1.5,1.5,9.0
London,1972-10-10,11.2,11.2,24.0
London,1972-10-11,1.9,1.9,3.0
London,1972-10-12,0.0,0.0,0.0
London,1972-10-13,0.0,0.0,0.0
London,1972-10-14,0.0,0.0,0.0
London,1972-10-15,0.2,0.2,2.0
London,1972-10-16,0.0,0.0,0.0
London,1972-10-17,0.1,0.1,1.0
London,1972-10-18,0.0,0.0,0.0
London,1972-10-19,0.0,0.0,0.0
London,1972-10-20,0.1,0.1,1.0
London,1972-10-21,0.0,0.0,0.0
London,1972-10-22,1.2,1.2,4.0
London,1972-10-23,0.1,0.1,1.0
London,1972-10-24,0.1,0.1,1.0
London,1972-10-25,0.1,0.1,1.0
London,1972-10-26,0.8,0.8,6.0
London,1972-10-27,4.0,4.0,9.0
London,1972-10-28,0.0,0.0,0.0
London,1972-10-29,0.3,0.3,3.0
London,1972-10-30,2.6,2.6,13.0
London,1972-10-31,2.8,2.8,14.0
London,1972-11-01,0.0,0.0,0.0
London,1972-11-02,0.0,0.0,0.0
London,1972-11-03,0.0,0.0,0.0
London,1972-11-04,1.1,1.1,5.0
London,1972-11-05,0.0,0.0,0.0
London,1972-11-06,0.0,0.0,0.0
London,1972-11-07,13.2,13.2,22.0
London,1972-11-08,2.4,2.4,4.0
London,1972-11-09,0.0,0.0,0.0
London,1972-11-10,7.6,7.6,13.0
London,1972-11-11,0.3,0.3,2.0
London,1972-11-12,14.0,14.0,11.0
London,1972-11-13,0.2,0.2,2.0
London,1972-11-14,0.0,0.0,0.0
London,1972-11-15,0.0,0.0,0.0
London,1972-11-16,6.1,6.1,10.0
London,1972-11-17,0.2,0.2,2.0
London,1972-11-18,0.0,0.0,0.0
London,1972-11-19,11.9,11.9,17.0
London,1972-11-20,2.5,2.5,7.0
London,1972-11-21,0.0,0.0,0.0
London,1972-11-22,0.0,0.0,0.0
London,1972-11-23,0.0,0.0,0.0
London,1972-11-24,0.0,0.0,0.0
London,1972-11-25,1.9,1.8,5.0
London,1972-11-26,0.3,0.3,2.0
London,1972-11-27,0.0,0.0,0.0
London,1972-11-28,2.6,2.6,7.0
London,1972-11-29,1.1,1.1,8.0
London,1972-11-30,3.2,3.2,8.0
London,1972-12-01,2.5,2.5,15.0
London,1972-12-02,18.0,18.0,18.0
London,1972-12-03,0.0,0.0,0.0
London,1972-12-04,4.5,4.5,6.0
London,1972-12-05,7.6,7.6,14.0
London,1972-12-06,17.3,17.3,23.0
London,1972-12-07,0.0,0.0,0.0
London,1972-12-08,0.2,0.2,1.0
London,1972-12-09,2.9,2.9,9.0
London,1972-12-10,0.6,0.6,3.0
London,1972-12-11,0.0,0.0,0.0
London,1972-12-12,5.8,5.8,6.0
London,1972-12-13,3.4,3.4,8.0
London,1972-12-14,0.0,0.0,0.0
London,1972-12-15,0.0,0.0,0.0
London,1972-12-16,0.2,0.2,1.0
London,1972-12-17,0.0,0.0,0.0
London,1972-12-18,0.0,0.0,0.0
London,1972-12-19,0.0,0.0,0.0
London,1972-12-20,0.0,0.0,0.0
London,1972-12-21,0.0,0.0,0.0
London,1972-12-22,0.0,0.0,0.0
London,1972-12-23,0.0,0.0,0.0
London,1972-12-24,0.4,0.4,4.0
London,1972-12-25,0.0,0.0,0.0
London,1972-12-26,1.3,1.3,9.0
London,1972-12-27,0.9,0.9,5.0
London,1972-12-28,0.0,0.0,0.0
London,1972-12-29,0.0,0.0,0.0
London,1972-12-30,0.0,0.0,0.0
London,1972-12-31,0.0,0.0,0.0
London,1973-01-01,0.0,0.0,0.0
London,1973-01-02,0.0,0.0,0.0
London,1973-01-03,0.0,0.0,0.0
London,1973-01-04,0.9,0.9,6.0
London,1973-01-05,0.0,0.0,0.0
London,1973-01-06,0.0,0.0,0.0
London,1973-01-07,0.0,0.0,0.0
London,1973-01-08,0.1,0.1,1.0
London,1973-01-09,0.1,0.1,1.0
London,1973-01-10,0.0,0.0,0.0
London,1973-01-11,0.0,0.0,0.0
London,1973-01-12,0.0,0.0,0.0
London,1973-01-13,0.9,0.9,3.0
London,1973-01-14,0.5,0.5,3.0
London,1973-01-15,6.9,6.9,13.0
London,1973-01-16,0.0,0.0,0.0
London,1973-01-17,0.2,0.2,2.0
London,1973-01-18,0.0,0.0,0.0
London,1973-01-19,0.2,0.0,2.0
London,1973-01-20,5.1,3.8,17.0
London,1973-01-21,0.0,0.0,0.0
London,1973-01-22,0.1,0.1,1.0
London,1973-01-23,2.1,2.1,7.0
London,1973-01-24,0.4,0.4,4.0
London,1973-01-25,0.2,0.2,1.0
London,1973-01-26,1.7,1.7,7.0
London,1973-01-27,0.1,0.1,1.0
London,1973-01-28,0.0,0.0,0.0
London,1973-01-29,0.0,0.0,0.0
London,1973-01-30,0.8,0.8,3.0
London,1973-01-31,0.4,0.4,2.0
London,1973-02-01,0.9,0.9,8.0
London,1973-02-02,0.0,0.0,0.0
London,1973-02-03,0.1,0.1,1.0
London,1973-02-04,0.0,0.0,0.0
London,1973-02-05,0.0,0.0,0.0
London,1973-02-06,0.1,0.1,1.0
London,1973-02-07,0.1,0.1,1.0
London,1973-02-08,3.6,3.6,18.0
London,1973-02-09,0.4,0.4,2.0
London,1973-02-10,0.2,0.1,2.0
London,1973-02-11,0.0,0.0,0.0
London,1973-02-12,6.3,6.3,14.0
London,1973-02-13,0.4,0.4,2.0
London,1973-02-14,0.2,0.2,2.0
London,1973-02-15,0.0,0.0,0.0
London,1973-02-16,0.4,0.4,4.0
London,1973-02-17,0.0,0.0,0.0
London,1973-02-18,0.0,0.0,0.0
London,1973-02-19,0.0,0.0,0.0
London,1973-02-20,0.1,0.1,1.0
London,1973-02-21,1.2,1.2,6.0
London,1973-02-22,0.4,0.4,4.0
London,1973-02-23,1.1,1.1,6.0
London,1973-02-24,0.1,0.1,1.0
London,1973-02-25,0.0,0.0,0.0
London,1973-02-26,2.3,2.3,14.0
London,1973-02-27,0.1,0.1,1.0
London,1973-02-28,0.0,0.0,0.0
London,1973-03-01,5.1,5.1,10.0
London,1973-03-02,0.0,0.0,0.0
London,1973-03-03,0.0,0.0,0.0
London,1973-03-04,0.0,0.0,0.0
London,1973-03-05,0.0,0.0,0.0
London,1973-03-06,1.1,1.1,6.0
London,1973-03-07,0.0,0.0,0.0
London,1973-03-08,0.0,0.0,0.0
London,1973-03-09,0.0,0.0,0.0
London,1973-03-10,0.0,0.0,0.0
London,1973-03-11,0.0,0.0,0.0
London,1973-03-12,0.0,0.0,0.0
London,1973-03-13,0.4,0.4,4.0
London,1973-03-14,1.1,1.1,10.0
London,1973-03-15,0.0,0.0,0.0
London,1973-03-16,0.0,0.0,0.0
London,1973-03-17,0.0,0.0,0.0
London,1973-03-18,0.8,0.8,6.0
London,1973-03-19,0.2,0.2,2.0
London,1973-03-20,0.5,0.5,4.0
London,1973-03-21,0.0,0.0,0.0
London,1973-03-22,0.0,0.0,0.0
London,1973-03-23,0.0,0.0,0.0
London,1973-03-24,1.2,1.2,7.0
London,1973-03-25,0.7,0.7,6.0
London,1973-03-26,0.0,0.0,0.0
London,1973-03-27,0.0,0.0,0.0
London,1973-03-28,0.3,0.3,3.0
London,1973-03-29,0.0,0.0,0.0
London,1973-03-30,1.9,1.9,6.0
London,1973-03-31,0.0,0.0,0.0
London,1973-04-01,3.1,3.1,17.0
London,1973-04-02,13.0,13.0,19.0
London,1973-04-03,0.0,0.0,0.0
London,1973-04-04,3.1,3.1,8.0
London,1973-04-05,0.3,0.3,3.0
London,1973-04-06,0.7,0.7,5.0
London,1973-04-07,1.4,1.4,7.0
London,1973-04-08,3.0,3.0,11.0
London,1973-04-09,0.7,0.7,5.0
London,1973-04-10,0.0,0.0,0.0
London,1973-04-11,1.7,1.7,8.0
London,1973-04-12,0.5,0.5,4.0
London,1973-04-13,0.7,0.7,6.0
London,1973-04-14,0.4,0.4,4.0
London,1973-04-15,0.2,0.2,1.0
London,1973-04-16,0.1,0.1,1.0
London,1973-04-17,0.3,0.3,3.0
London,1973-04-18,0.9,0.9,6.0
London,1973-04-19,1.0,1.0,8.0
London,1973-04-20,1.0,1.0,7.0
London,1973-04-21,2.0,2.0,9.0
London,1973-04-22,11.1,10.4,18.0
London,1973-04-23,4.9,4.9,12.0
London,1973-04-24,0.4,0.4,3.0
London,1973-04-25,0.0,0.0,0.0
London,1973-04-26,0.1,0.1,1.0
London,1973-04-27,0.0,0.0,0.0
London,1973-04-28,7.4,7.4,10.0
London,1973-04-29,2.3,2.3,13.0
London,1973-04-30,8.8,8.8,17.0
London,1973-05-01,0.0,0.0,0.0
London,1973-05-02,0.0,0.0,0.0
London,1973-05-03,5.8,5.8,9.0
London,1973-05-04,2.5,2.5,8.0
London,1973-05-05,7.0,7.0,11.0
London,1973-05-06,3.5,3.5,11.0
London,1973-05-07,2.2,2.2,10.0
London,1973-05-08,0.3,0.3,3.0
London,1973-05-09,0.2,0.2,1.0
London,1973-05-10,2.5,2.5,11.0
London,1973-05-11,0.0,0.0,0.0
London,1973-05-12,0.0,0.0,0.0
London,1973-05-13,1.4,1.4,7.0
London,1973-05-14,3.9,3.9,7.0
London,1973-05-15,0.0,0.0,0.0
London,1973-05-16,0.0,0.0,0.0
London,1973-05-17,2.3,2.3,7.0
London,1973-05-18,4.3,4.3,10.0
London,1973-05-19,3.8,3.8,13.0
London,1973-05-20,0.9,0.9,6.0
London,1973-05-21,7.4,7.4,7.0
London,1973-05-22,0.1,0.1,1.0
London,1973-05-23,10.7,10.7,24.0
London,1973-05-24,1.7,1.7,11.0
London,1973-05-25,0.0,0.0,0.0
London,1973-05-26,0.0,0.0,0.0
London,1973-05-27,0.0,0.0,0.0
London,1973-05-28,2.1,2.1,15.0
London,1973-05-29,4.6,4.6,10.0
London,1973-05-30,2.5,2.5,11.0
London,1973-05-31,5.0,5.0,8.0
London,1973-06-01,0.0,0.0,0.0
London,1973-06-02,0.1,0.1,1.0
London,1973-06-03,0.4,0.4,3.0
London,1973-06-04,0.5,0.5,5.0
London,1973-06-05,0.0,0.0,0.0
London,1973-06-06,0.0,0.0,0.0
London,1973-06-07,0.0,0.0,0.0
London,1973-06-08,0.0,0.0,0.0
London,1973-06-09,0.0,0.0,0.0
London,1973-06-10,0.2,0.2,2.0
London,1973-06-11,0.3,0.3,3.0
London,1973-06-12,0.0,0.0,0.0
London,1973-06-13,0.1,0.1,1.0
London,1973-06-14,0.0,0.0,0.0
London,1973-06-15,0.0,0.0,0.0
London,1973-06-16,0.0,0.0,0.0
London,1973-06-17,0.3,0.3,3.0
London,1973-06-18,0.0,0.0,0.0
London,1973-06-19,18.1,18.1,15.0
London,1973-06-20,39.9,39.9,24.0
London,1973-06-21,0.8,0.8,2.0
London,1973-06-22,0.0,0.0,0.0
London,1973-06-23,0.0,0.0,0.0
London,1973-06-24,0.2,0.2,1.0
London,1973-06-25,0.1,0.1,1.0
London,1973-06-26,1.0,1.0,4.0
London,1973-06-27,16.3,16.3,12.0
London,1973-06-28,5.7,5.7,8.0
London,1973-06-29,0.0,0.0,0.0
London,1973-06-30,0.0,0.0,0.0
London,1973-07-01,0.0,0.0,0.0
London,1973-07-02,2.1,2.1,6.0
London,1973-07-03,0.0,0.0,0.0
London,1973-07-04,0.0,0.0,0.0
London,1973-07-05,1.8,1.8,5.0
London,1973-07-06,10.4,10.4,17.0
London,1973-07-07,0.0,0.0,0.0
London,1973-07-08,0.0,0.0,0.0
London,1973-07-09,0.0,0.0,0.0
London,1973-07-10,0.0,0.0,0.0
London,1973-07-11,1.8,1.8,8.0
London,1973-07-12,0.5,0.5,5.0
London,1973-07-13,1.3,1.3,7.0
London,1973-07-14,1.0,1.0,5.0
London,1973-07-15,11.0,11.0,14.0
London,1973-07-16,1.9,1.9,8.0
London,1973-07-17,4.1,4.1,12.0
London,1973-07-18,0.3,0.3,3.0
London,1973-07-19,1.2,1.2,5.0
London,1973-07-20,7.4,7.4,12.0
London,1973-07-21,2.2,2.2,9.0
London,1973-07-22,0.9,0.9,6.0
London,1973-07-23,1.0,1.0,9.0
London,1973-07-24,0.3,0.3,3.0
London,1973-07-25,0.6,0.6,6.0
London,1973-07-26,0.1,0.1,1.0
London,1973-07-27,0.0,0.0,0.0
London,1973-07-28,0.0,0.0,0.0
London,1973-07-29,0.0,0.0,0.0
London,1973-07-30,0.1,0.1,1.0
London,1973-07-31,0.0,0.0,0.0
London,1973-08-01,1.7,1.7,9.0
London,1973-08-02,0.5,0.5,5.0
London,1973-08-03,1.0,1.0,8.0
London,1973-08-04,0.7,0.7,5.0
London,1973-08-05,4.9,4.9,16.0
London,1973-08-06,7.3,7.3,9.0
London,1973-08-07,1.9,1.9,5.0
London,1973-08-08,0.2,0.2,2.0
London,1973-08-09,0.0,0.0,0.0
London,1973-08-10,0.0,0.0,0.0
London,1973-08-11,0.0,0.0,0.0
London,1973-08-12,0.0,0.0,0.0
London,1973-08-13,0.0,0.0,0.0
London,1973-08-14,0.0,0.0,0.0
London,1973-08-15,0.0,0.0,0.0
London,1973-08-16,0.0,0.0,0.0
London,1973-08-17,1.0,1.0,2.0
London,1973-08-18,0.4,0.4,4.0
London,1973-08-19,0.2,0.2,1.0
London,1973-08-20,0.5,0.5,3.0
